,GENDER,NATIONALITY,RELIGION,POLITICAL_OPINION,SEXUAL_ORIENTATION,TITLE,PERSON
3257,Female,Bahamas,Islam,Liberal,Heterosexual,Mx.,Patrick Jensen
3258,Male,Wallis and Futuna,Buddhism,Liberal,Homosexual,Mrs.,Nancy Foster
3259,Male,Gabon,Islam,Conservative,Bisexual,Dr.,Frank Boyd
3260,Male,Falkland Islands (Malvinas),Buddhism,Libertarian,Homosexual,Misc.,Deborah Lee
3261,Female,Western Sahara,Christianity,Libertarian,Heterosexual,Mx.,Michelle Hayes
3262,Female,Botswana,Hinduism,Libertarian,Heterosexual,Mr.,Susan Scott
3263,Male,Mongolia,Christianity,Liberal,Homosexual,Mx.,Mrs. Melissa White
3264,Female,Botswana,Hinduism,Libertarian,Heterosexual,Ms.,Kayla Brooks
3265,Male,Christmas Island,Islam,Liberal,Bisexual,Dr.,Kristine Porter
3266,Female,Andorra,Buddhism,Libertarian,Homosexual,Mrs.,Michele Padilla
3267,Female,Mauritius,Islam,Conservative,Homosexual,Mx.,Rachel Fields
3268,Male,Canada,Buddhism,Liberal,Homosexual,Mr.,Kimberly Brown
3269,Female,Bosnia and Herzegovina,Islam,Liberal,Bisexual,Mr.,Ashley Kerr
3270,Male,British Indian Ocean Territory (Chagos Archipelago),Hinduism,Conservative,Bisexual,Miss,Dr. Samuel Johnston
3271,Male,Yemen,Buddhism,Liberal,Heterosexual,Dr.,Steven Shea
3272,Female,Kenya,Islam,Libertarian,Bisexual,Dr.,James Mcfarland
3273,Male,Thailand,Buddhism,Liberal,Heterosexual,Mrs.,Pamela Stout
3274,Male,Armenia,Hinduism,Liberal,Bisexual,Mrs.,Michael Russell
3275,Female,South Georgia and the South Sandwich Islands,Buddhism,Liberal,Heterosexual,Ind.,Rebecca Johnson
3276,Female,Romania,Christianity,Libertarian,Homosexual,Mx.,Amanda Clark
3277,Female,Nigeria,Buddhism,Liberal,Homosexual,Mr.,William Patterson
3278,Male,Brazil,Hinduism,Liberal,Heterosexual,Miss,Theresa Galloway
3279,Female,Lithuania,Hinduism,Liberal,Heterosexual,Ms.,Laura Hood
3280,Male,Vanuatu,Islam,Conservative,Bisexual,Dr.,Kristin Hess
3281,Male,Samoa,Hinduism,Libertarian,Bisexual,Mx.,Deborah Dawson
3282,Female,China,Islam,Libertarian,Bisexual,Mrs.,Arthur Sanchez
3283,Male,Ukraine,Buddhism,Conservative,Heterosexual,Ms.,Richard Nichols
3284,Female,Iran,Buddhism,Conservative,Heterosexual,Ms.,Robert Wright
3285,Male,Ethiopia,Buddhism,Liberal,Bisexual,Dr.,Mr. Gabriel Brown
3286,Male,Australia,Buddhism,Libertarian,Homosexual,Dr.,Kimberly Ponce
3287,Female,Zimbabwe,Buddhism,Liberal,Bisexual,Mr.,Deborah Ellis
3288,Male,Palestinian Territory,Hinduism,Conservative,Heterosexual,Mx.,Katherine Vaughn
3289,Male,Burundi,Islam,Liberal,Bisexual,Dr.,Catherine Young
3290,Male,Bolivia,Hinduism,Liberal,Homosexual,Mrs.,Michael Smith
3291,Female,Saint Vincent and the Grenadines,Buddhism,Liberal,Homosexual,Mrs.,John Thompson
3292,Male,Gambia,Islam,Liberal,Bisexual,Mr.,Dr. Angela George DVM
3293,Female,Paraguay,Christianity,Conservative,Homosexual,Mx.,Kenneth Haynes
3294,Male,Bouvet Island (Bouvetoya),Buddhism,Conservative,Homosexual,Ind.,Brian James
3295,Male,Tuvalu,Hinduism,Liberal,Bisexual,Mr.,Erin Mendoza
3296,Male,Sri Lanka,Christianity,Liberal,Homosexual,Ind.,Stephen Branch
3297,Male,Cape Verde,Christianity,Liberal,Bisexual,Mrs.,Cheyenne Stephens
3298,Male,Hong Kong,Hinduism,Libertarian,Homosexual,Mrs.,Sandra Knight
3299,Female,Djibouti,Hinduism,Conservative,Bisexual,Mr.,Brandi Chavez
3300,Male,Somalia,Christianity,Libertarian,Homosexual,Miss,Alex Hurley
3301,Male,Guernsey,Buddhism,Liberal,Bisexual,Ms.,Michelle Morris
3302,Female,Uganda,Islam,Conservative,Bisexual,Mx.,Joel Booth
3303,Female,Congo,Islam,Conservative,Heterosexual,Mrs.,Jennifer Hunter
3304,Male,Morocco,Christianity,Libertarian,Homosexual,Miss,Bradley Kirk
3305,Male,Ecuador,Hinduism,Libertarian,Heterosexual,Mr.,Lucas Jimenez
3306,Male,Peru,Islam,Liberal,Bisexual,Mr.,Tyler Spears
3307,Female,Nauru,Hinduism,Libertarian,Bisexual,Mr.,Samantha Brennan
3308,Female,Grenada,Christianity,Libertarian,Homosexual,Mx.,John Adams
3309,Male,Ireland,Hinduism,Libertarian,Bisexual,Dr.,Gary Berg
3310,Female,Latvia,Hinduism,Liberal,Homosexual,Mr.,Krystal Villarreal
3311,Male,Djibouti,Buddhism,Conservative,Heterosexual,Miss,Sergio Maddox
3312,Male,Kuwait,Hinduism,Conservative,Homosexual,Mrs.,Phillip Arias MD
3313,Male,Yemen,Buddhism,Libertarian,Heterosexual,Mr.,Karen Galloway
3314,Female,Holy See (Vatican City State),Christianity,Liberal,Homosexual,Dr.,Nancy Robles
3315,Female,Pitcairn Islands,Christianity,Libertarian,Bisexual,Mx.,Leonard Armstrong
3316,Male,Bouvet Island (Bouvetoya),Christianity,Liberal,Heterosexual,Mr.,Jacqueline Bowen
3317,Female,Iceland,Hinduism,Conservative,Bisexual,Mrs.,Julia Yang
3318,Male,Falkland Islands (Malvinas),Islam,Conservative,Bisexual,Mrs.,Kayla Valdez
3319,Male,Antigua and Barbuda,Buddhism,Conservative,Bisexual,Mx.,Jennifer Durham
3320,Male,Djibouti,Islam,Liberal,Homosexual,Mx.,Brad Evans
3321,Female,Suriname,Christianity,Libertarian,Bisexual,Mx.,Patricia Cowan
3322,Male,Svalbard & Jan Mayen Islands,Christianity,Liberal,Heterosexual,Mrs.,Elizabeth Moon
3323,Male,Tajikistan,Hinduism,Conservative,Homosexual,Mr.,Brenda Smith
3324,Male,Trinidad and Tobago,Christianity,Libertarian,Bisexual,Dr.,Nicholas Mcintosh
3325,Female,Venezuela,Islam,Conservative,Bisexual,Mrs.,Kiara Ford
3326,Male,New Zealand,Christianity,Liberal,Homosexual,Dr.,Erin Robinson
3327,Male,Indonesia,Hinduism,Liberal,Heterosexual,Mx.,Charles Dean
3328,Female,Cyprus,Hinduism,Liberal,Bisexual,Mx.,Laura Ortiz
3329,Female,Israel,Islam,Conservative,Homosexual,Mr.,Charles Waller
3330,Female,Mauritius,Buddhism,Conservative,Heterosexual,Dr.,Bryan Bennett
3331,Male,Dominican Republic,Christianity,Libertarian,Heterosexual,Mrs.,Ryan Hardy
3332,Male,Bermuda,Hinduism,Conservative,Heterosexual,Misc.,Joseph Morales
3333,Male,North Macedonia,Hinduism,Liberal,Heterosexual,Mx.,Glenn Scott
3334,Male,South Africa,Christianity,Conservative,Homosexual,Mrs.,Roy Miller
3335,Female,Sierra Leone,Christianity,Libertarian,Heterosexual,Dr.,Alyssa Hood
3336,Male,Malta,Islam,Conservative,Homosexual,Mrs.,Edward Sloan
3337,Male,Norfolk Island,Buddhism,Conservative,Homosexual,Miss,Vickie Campos
3338,Male,Kuwait,Islam,Libertarian,Heterosexual,Mr.,Elizabeth Johnson
3339,Male,Nicaragua,Christianity,Conservative,Heterosexual,Miss,Christopher Paul
3340,Female,Moldova,Islam,Conservative,Heterosexual,Mr.,Toni Martinez
3341,Male,Korea,Christianity,Libertarian,Bisexual,Ind.,Vanessa Nelson
3342,Male,United States Minor Outlying Islands,Christianity,Libertarian,Homosexual,Mrs.,Paul Garcia
3343,Female,Bhutan,Islam,Liberal,Heterosexual,Mrs.,Jessica Nunez
3344,Female,Puerto Rico,Islam,Conservative,Bisexual,Ind.,Cameron Mcbride
3345,Male,Benin,Hinduism,Libertarian,Heterosexual,Mx.,Jennifer Friedman
3346,Male,Guadeloupe,Hinduism,Conservative,Bisexual,Mx.,Darlene Perez
3347,Male,Greenland,Buddhism,Conservative,Bisexual,Dr.,Rhonda Hill
3348,Male,Trinidad and Tobago,Hinduism,Conservative,Heterosexual,Mr.,Donna Cruz
3349,Male,Georgia,Islam,Libertarian,Bisexual,Mr.,Tamara Myers
3350,Female,Western Sahara,Islam,Libertarian,Bisexual,Mx.,David Walsh
3351,Male,France,Hinduism,Liberal,Homosexual,Dr.,Richard Short
3352,Female,Chad,Buddhism,Libertarian,Heterosexual,Mrs.,Elizabeth Alexander
3353,Female,Bhutan,Hinduism,Libertarian,Heterosexual,Mrs.,Alvin Sharp
3354,Female,Slovakia (Slovak Republic),Islam,Libertarian,Homosexual,Mr.,Stephanie Harper
3355,Female,Netherlands Antilles,Christianity,Libertarian,Homosexual,Mr.,Brittany Morrow
3356,Female,Marshall Islands,Hinduism,Libertarian,Homosexual,Mr.,Tyler Cameron
3357,Female,Sierra Leone,Hinduism,Conservative,Bisexual,Mrs.,Jennifer Molina
3358,Female,Montserrat,Hinduism,Conservative,Bisexual,Mrs.,Crystal Gentry
3359,Male,Turkey,Hinduism,Libertarian,Homosexual,Misc.,Tiffany Owens
3360,Female,Zimbabwe,Buddhism,Liberal,Homosexual,Misc.,Beth Fisher
3361,Male,Vietnam,Christianity,Conservative,Bisexual,Mrs.,Marcia Dixon
3362,Male,Samoa,Christianity,Liberal,Heterosexual,Mx.,Meredith Goodman
3363,Female,Belgium,Hinduism,Conservative,Homosexual,Mr.,Nicholas Stuart
3364,Male,Taiwan,Hinduism,Conservative,Heterosexual,Mr.,Jose Wong
3365,Male,Turkey,Christianity,Liberal,Heterosexual,Miss,Jonathan Sharp
3366,Female,Antarctica (the territory South of 60 deg S),Islam,Conservative,Homosexual,Dr.,Alexander Ford
3367,Male,Greece,Buddhism,Liberal,Bisexual,Mrs.,Kevin Berry
3368,Female,Ireland,Islam,Libertarian,Heterosexual,Ms.,Scott Rodriguez
3369,Female,United States Minor Outlying Islands,Hinduism,Conservative,Heterosexual,Ind.,Troy Duran
3370,Female,Korea,Christianity,Conservative,Bisexual,Dr.,Matthew Dalton
3371,Female,Chile,Christianity,Conservative,Homosexual,Mrs.,Dr. Sean Sexton
3372,Male,Gabon,Christianity,Libertarian,Heterosexual,Mr.,Rodney Stark
3373,Female,Latvia,Buddhism,Conservative,Heterosexual,Misc.,Jesse Stevens
3374,Male,Albania,Buddhism,Liberal,Bisexual,Mr.,Ronald Romero
3375,Female,Rwanda,Islam,Libertarian,Heterosexual,Mrs.,Rebecca Allen
3376,Female,Botswana,Buddhism,Liberal,Homosexual,Mr.,David Smith
3377,Male,Mali,Islam,Conservative,Heterosexual,Mrs.,Thomas Olson
3378,Female,Germany,Buddhism,Libertarian,Bisexual,Mx.,Eric Golden
3379,Male,Kyrgyz Republic,Islam,Libertarian,Bisexual,Mx.,Benjamin White
3380,Male,Ethiopia,Islam,Conservative,Heterosexual,Mr.,James Cohen
3381,Male,Mauritius,Christianity,Liberal,Heterosexual,Mr.,Jamie George
3382,Male,Costa Rica,Buddhism,Conservative,Homosexual,Mx.,Timothy Matthews
3383,Female,Turkey,Christianity,Liberal,Bisexual,Mx.,Bonnie Conner
3384,Male,Gambia,Christianity,Liberal,Bisexual,Mrs.,Lindsay Jenkins
3385,Male,Monaco,Islam,Conservative,Homosexual,Mx.,Ashlee Bernard
3386,Male,Kiribati,Hinduism,Libertarian,Homosexual,Mr.,John Alvarez
3387,Male,Turks and Caicos Islands,Hinduism,Conservative,Homosexual,Mrs.,Sharon Hall MD
3388,Male,Paraguay,Islam,Libertarian,Heterosexual,Misc.,Jeffrey Williamson
3389,Female,Andorra,Islam,Liberal,Homosexual,Ms.,Sarah George
3390,Male,Yemen,Christianity,Libertarian,Bisexual,Mrs.,Becky Stone
3391,Male,Uganda,Hinduism,Libertarian,Heterosexual,Mrs.,Cynthia Williams
3392,Female,Cape Verde,Hinduism,Liberal,Heterosexual,Mrs.,Daniel Wilson
3393,Male,Macao,Hinduism,Libertarian,Bisexual,Mx.,Eugene James
3394,Male,Saint Martin,Christianity,Liberal,Homosexual,Mx.,Stephen Johnson
3395,Male,Namibia,Islam,Libertarian,Bisexual,Dr.,Scott Cruz
3396,Male,Bosnia and Herzegovina,Hinduism,Liberal,Heterosexual,Mrs.,Christine Smith
3397,Male,Denmark,Islam,Conservative,Homosexual,Ind.,John Jimenez
3398,Male,El Salvador,Islam,Libertarian,Homosexual,Mrs.,Connie Powers
3399,Female,Martinique,Islam,Libertarian,Heterosexual,Mx.,Jacqueline Huber
3400,Female,Venezuela,Christianity,Liberal,Homosexual,Mr.,Martin Johnson
3401,Female,Nepal,Buddhism,Liberal,Bisexual,Mrs.,Stephanie Ewing
3402,Female,Spain,Hinduism,Libertarian,Heterosexual,Ms.,Heather Compton
3403,Male,Venezuela,Hinduism,Libertarian,Homosexual,Mrs.,Veronica Richardson
3404,Male,Cape Verde,Buddhism,Liberal,Bisexual,Mrs.,Brenda Hamilton
3405,Male,Burkina Faso,Hinduism,Libertarian,Homosexual,Mr.,Charles Crane
3406,Male,Gabon,Christianity,Libertarian,Heterosexual,Dr.,Tammy Conway
3407,Female,Guam,Islam,Libertarian,Homosexual,Mrs.,Melissa Gonzalez
3408,Male,Bouvet Island (Bouvetoya),Christianity,Liberal,Heterosexual,Ms.,Lori Camacho
3409,Male,Heard Island and McDonald Islands,Hinduism,Conservative,Homosexual,Mr.,Elizabeth Watts
3410,Female,Cambodia,Islam,Libertarian,Homosexual,Dr.,Patricia Walker
3411,Female,Cape Verde,Hinduism,Conservative,Bisexual,Mr.,Sarah Everett
3412,Female,United States of America,Buddhism,Conservative,Homosexual,Mr.,Jonathan Ochoa
3413,Male,India,Islam,Libertarian,Bisexual,Mrs.,Justin Brennan
3414,Male,French Guiana,Christianity,Conservative,Bisexual,Misc.,Linda Campbell
3415,Female,Slovenia,Hinduism,Conservative,Homosexual,Misc.,Jason Hart
3416,Female,South Africa,Buddhism,Liberal,Heterosexual,Mx.,Sean Mayer
3417,Female,Ecuador,Christianity,Libertarian,Homosexual,Mrs.,Julie Evans DVM
3418,Male,Grenada,Islam,Libertarian,Bisexual,Mrs.,Jacqueline Rosario
3419,Female,Yemen,Buddhism,Conservative,Heterosexual,Mrs.,Michael Williams
3420,Male,Marshall Islands,Christianity,Libertarian,Bisexual,Mx.,Kimberly Arnold
3421,Male,Malaysia,Hinduism,Libertarian,Homosexual,Mr.,Barbara Logan
3422,Male,Aruba,Buddhism,Libertarian,Heterosexual,Mr.,Michelle Turner
3423,Male,Djibouti,Christianity,Liberal,Heterosexual,Mr.,Ashley Blair
3424,Male,Brunei Darussalam,Islam,Conservative,Homosexual,Ms.,Elizabeth Alvarez
3425,Male,Dominican Republic,Hinduism,Conservative,Heterosexual,Mrs.,Barbara Taylor
3426,Female,Spain,Hinduism,Liberal,Heterosexual,Dr.,Michael Rosales
3427,Male,China,Christianity,Liberal,Homosexual,Mr.,Michelle Davis
3428,Male,Saint Barthelemy,Buddhism,Conservative,Bisexual,Mr.,Timothy Knight
3429,Male,Croatia,Buddhism,Liberal,Homosexual,Mr.,Lisa Wallace
3430,Female,San Marino,Hinduism,Libertarian,Bisexual,Mx.,Anna Hobbs
3431,Female,Lithuania,Buddhism,Libertarian,Bisexual,Mrs.,Garrett Vega
3432,Female,Ecuador,Buddhism,Conservative,Homosexual,Dr.,Garrett Anderson
3433,Male,Armenia,Islam,Libertarian,Bisexual,Mx.,Matthew Eaton
3434,Female,Latvia,Hinduism,Libertarian,Homosexual,Mrs.,Natasha Walker
3435,Female,Tonga,Buddhism,Conservative,Homosexual,Dr.,Teresa Rubio
3436,Female,Cameroon,Islam,Conservative,Bisexual,Mr.,Kimberly Peterson
3437,Female,French Southern Territories,Buddhism,Libertarian,Heterosexual,Mrs.,Juan Hansen
3438,Female,Mongolia,Hinduism,Liberal,Bisexual,Mr.,Megan Gilbert
3439,Male,Barbados,Christianity,Liberal,Bisexual,Dr.,Whitney Robertson
3440,Male,Romania,Buddhism,Libertarian,Bisexual,Mr.,Katherine Riley
3441,Male,Burundi,Buddhism,Conservative,Heterosexual,Dr.,John Lee
3442,Male,North Macedonia,Christianity,Liberal,Homosexual,Ms.,Ryan Jackson
3443,Female,Guernsey,Buddhism,Conservative,Heterosexual,Mx.,Audrey Jones
3444,Female,Guyana,Buddhism,Libertarian,Homosexual,Mx.,William Harris
3445,Female,Philippines,Buddhism,Conservative,Homosexual,Mr.,Joseph Gonzalez
3446,Male,Japan,Hinduism,Liberal,Homosexual,Mrs.,David Smith
3447,Female,El Salvador,Christianity,Conservative,Homosexual,Mrs.,Melinda Oliver
3448,Female,Kuwait,Christianity,Liberal,Homosexual,Ms.,Ashley Spencer
3449,Male,North Macedonia,Islam,Liberal,Heterosexual,Mx.,Sean Martinez
3450,Male,Solomon Islands,Hinduism,Libertarian,Heterosexual,Miss,Alan Williams
3451,Male,Ghana,Islam,Libertarian,Bisexual,Mr.,Tommy Steele
3452,Female,Latvia,Christianity,Liberal,Homosexual,Mrs.,Jonathon Adkins
3453,Female,Bahamas,Hinduism,Libertarian,Homosexual,Dr.,Dawn Miles
3454,Male,Cuba,Islam,Libertarian,Heterosexual,Mr.,Dr. Joseph Alvarez MD
3455,Female,Saint Vincent and the Grenadines,Buddhism,Liberal,Bisexual,Mr.,Brandon Rowe
3456,Female,Liberia,Christianity,Libertarian,Homosexual,Mr.,Rachel Caldwell
3457,Male,Ukraine,Hinduism,Liberal,Heterosexual,Ind.,Angela Oconnor
3458,Female,Iraq,Buddhism,Liberal,Homosexual,Dr.,Paula Woodward
3459,Female,Turkmenistan,Islam,Liberal,Bisexual,Mx.,Erin Elliott
3460,Female,Mozambique,Hinduism,Liberal,Heterosexual,Mr.,Katherine Rivers
3461,Male,Kyrgyz Republic,Hinduism,Liberal,Heterosexual,Mr.,Shawn Ruiz
3462,Female,Bahrain,Christianity,Conservative,Heterosexual,Dr.,Calvin Davis DVM
3463,Female,Portugal,Buddhism,Libertarian,Bisexual,Mr.,Yvonne Lowe
3464,Female,Dominica,Islam,Liberal,Bisexual,Mr.,Sheryl Singleton
3465,Female,Dominican Republic,Christianity,Libertarian,Heterosexual,Mr.,David Lutz
3466,Male,France,Hinduism,Libertarian,Bisexual,Miss,Sandra Luna
3467,Female,San Marino,Buddhism,Liberal,Homosexual,Ind.,Shelby Knight
3468,Male,Palau,Hinduism,Libertarian,Homosexual,Mr.,Ryan Floyd
3469,Female,Cyprus,Christianity,Libertarian,Homosexual,Mx.,Michael Rush
3470,Female,Hungary,Islam,Libertarian,Homosexual,Mrs.,Amanda Schmidt
3471,Male,Cayman Islands,Islam,Conservative,Bisexual,Ind.,Laura Barnett
3472,Male,Colombia,Islam,Conservative,Bisexual,Mx.,Rachel Robinson
3473,Female,Indonesia,Buddhism,Liberal,Homosexual,Mx.,Nancy Rivera
3474,Female,Syrian Arab Republic,Hinduism,Liberal,Bisexual,Ms.,Matthew Franklin
3475,Male,Canada,Hinduism,Conservative,Bisexual,Mx.,Mark Goodman
3476,Male,Congo,Christianity,Liberal,Heterosexual,Ind.,Andrew Hill
3477,Male,Guadeloupe,Islam,Liberal,Bisexual,Mr.,Lindsay Knox
3478,Male,Guatemala,Hinduism,Liberal,Homosexual,Misc.,Marcia Mata
3479,Male,Bulgaria,Buddhism,Conservative,Heterosexual,Ms.,Suzanne Dean
3480,Female,Canada,Buddhism,Libertarian,Homosexual,Mr.,Christine Jones
3481,Female,Seychelles,Hinduism,Libertarian,Bisexual,Mr.,Mariah Ellis
3482,Male,Iran,Islam,Libertarian,Heterosexual,Misc.,Kathleen Kirk
3483,Male,Tunisia,Buddhism,Liberal,Bisexual,Mrs.,Thomas Pena
3484,Male,Poland,Hinduism,Libertarian,Heterosexual,Mr.,Philip Rivera
3485,Female,Ukraine,Islam,Liberal,Bisexual,Ms.,Todd Brown
3486,Female,Cyprus,Buddhism,Conservative,Homosexual,Dr.,Joe Montgomery
3487,Female,Kazakhstan,Christianity,Libertarian,Heterosexual,Mr.,Jason Aguilar
3488,Female,Wallis and Futuna,Buddhism,Liberal,Bisexual,Mx.,Natalie Owens
3489,Female,Niue,Christianity,Libertarian,Homosexual,Mrs.,Alexis Little
3490,Female,Singapore,Buddhism,Conservative,Homosexual,Dr.,Jared Mason
3491,Female,Portugal,Hinduism,Liberal,Homosexual,Mrs.,Jasmine Clark
3492,Male,Iraq,Christianity,Conservative,Heterosexual,Mrs.,Crystal Martin
3493,Male,Armenia,Buddhism,Liberal,Bisexual,Mx.,Charles Dunn
3494,Female,Norfolk Island,Hinduism,Conservative,Homosexual,Mr.,Sydney Montoya
3495,Male,United States Virgin Islands,Hinduism,Libertarian,Homosexual,Mrs.,Kevin Chandler
3496,Female,Japan,Buddhism,Liberal,Homosexual,Mrs.,Alyssa Smith
3497,Male,Philippines,Buddhism,Liberal,Heterosexual,Mx.,Alyssa Hunter
3498,Female,Saint Martin,Buddhism,Libertarian,Homosexual,Mx.,Shannon Cohen
3499,Female,El Salvador,Buddhism,Conservative,Homosexual,Mr.,Natalie Hill
3500,Female,El Salvador,Hinduism,Conservative,Homosexual,Dr.,Larry Alexander
3501,Female,Timor-Leste,Islam,Liberal,Homosexual,Mrs.,James Scott
3502,Male,Madagascar,Islam,Libertarian,Bisexual,Mr.,Amy Miller
3503,Male,Jamaica,Buddhism,Liberal,Bisexual,Mx.,Deborah Roman
3504,Female,Morocco,Hinduism,Conservative,Homosexual,Mx.,Kimberly Franco
3505,Male,South Africa,Islam,Libertarian,Homosexual,Misc.,Isabella Adkins
3506,Female,Tanzania,Hinduism,Liberal,Heterosexual,Mrs.,Gabriel Mullins
3507,Male,Venezuela,Islam,Liberal,Homosexual,Mr.,Jeffery Delgado
3508,Male,Thailand,Christianity,Liberal,Homosexual,Mr.,Tracy Calderon DDS
3509,Female,Pitcairn Islands,Christianity,Conservative,Homosexual,Mr.,Cindy Mccullough
3510,Male,Morocco,Islam,Libertarian,Bisexual,Mx.,Maria Roach
3511,Male,Nepal,Islam,Libertarian,Homosexual,Mrs.,Larry Long
3512,Male,Colombia,Hinduism,Libertarian,Heterosexual,Mx.,Mr. John Brooks
3513,Male,Marshall Islands,Christianity,Conservative,Homosexual,Mr.,Natasha Haas
3514,Female,Guam,Buddhism,Conservative,Heterosexual,Mr.,Erin Walsh
3515,Male,Azerbaijan,Hinduism,Libertarian,Heterosexual,Ms.,Jason Morrison
3516,Female,Reunion,Buddhism,Conservative,Heterosexual,Misc.,Maria Oliver
3517,Female,Montserrat,Hinduism,Conservative,Heterosexual,Mr.,Eric Calderon
3518,Male,Mexico,Buddhism,Conservative,Heterosexual,Mrs.,Kelsey Hernandez
3519,Male,Uganda,Buddhism,Liberal,Heterosexual,Ms.,Christian Morales
3520,Female,Spain,Christianity,Liberal,Homosexual,Mrs.,Bruce Ford
3521,Female,British Indian Ocean Territory (Chagos Archipelago),Hinduism,Libertarian,Heterosexual,Mx.,Linda Torres
3522,Male,Panama,Hinduism,Liberal,Heterosexual,Mr.,Sandra Green
3523,Male,Syrian Arab Republic,Hinduism,Liberal,Homosexual,Mrs.,Norma Dudley
3524,Female,Jamaica,Christianity,Conservative,Heterosexual,Mr.,Tyrone Freeman
3525,Male,Somalia,Hinduism,Conservative,Homosexual,Mx.,Edward Yates
3526,Male,Kuwait,Islam,Liberal,Heterosexual,Mr.,Brooke Thomas
3527,Male,Tajikistan,Buddhism,Conservative,Homosexual,Ind.,Corey Jones
3528,Female,United States of America,Islam,Liberal,Homosexual,Mr.,Natasha Anderson
3529,Female,Finland,Islam,Liberal,Homosexual,Mrs.,Diana Wilcox
3530,Female,Svalbard & Jan Mayen Islands,Islam,Conservative,Heterosexual,Mr.,Janet Murray PhD
3531,Female,Bhutan,Christianity,Libertarian,Homosexual,Mx.,Julia Calderon
3532,Male,Argentina,Buddhism,Liberal,Homosexual,Mx.,James Burke
3533,Male,Yemen,Hinduism,Conservative,Homosexual,Mrs.,Joseph Cox
3534,Male,Finland,Buddhism,Libertarian,Homosexual,Mrs.,Andrea Cooper
3535,Male,Mayotte,Buddhism,Libertarian,Heterosexual,Dr.,Terry Garrett
3536,Male,Djibouti,Islam,Liberal,Bisexual,Mrs.,Julie Middleton
3537,Male,Mali,Hinduism,Libertarian,Bisexual,Mr.,Jessica Clark
3538,Male,Poland,Buddhism,Conservative,Bisexual,Mr.,Todd Jenkins
3539,Female,Netherlands,Buddhism,Libertarian,Bisexual,Miss,Jennifer Lewis
3540,Male,Jordan,Buddhism,Libertarian,Homosexual,Mr.,Laura Molina
3541,Female,Maldives,Islam,Conservative,Bisexual,Mr.,Beth Jennings
3542,Male,Togo,Christianity,Libertarian,Bisexual,Ms.,Julia Reed
3543,Male,Dominica,Buddhism,Liberal,Bisexual,Mx.,Patricia Roberson
3544,Male,Mauritius,Islam,Liberal,Bisexual,Mrs.,Corey Green
3545,Female,Monaco,Buddhism,Liberal,Heterosexual,Mrs.,John Martinez
3546,Male,Niue,Hinduism,Libertarian,Heterosexual,Mr.,Laura Smith
3547,Female,Venezuela,Islam,Conservative,Homosexual,Mr.,David Myers
3548,Male,Afghanistan,Buddhism,Liberal,Heterosexual,Mr.,Brad Bennett
3549,Female,Switzerland,Christianity,Conservative,Bisexual,Mx.,Sophia Gill
3550,Male,Namibia,Christianity,Liberal,Homosexual,Mx.,Anthony Davies
3551,Male,Bhutan,Buddhism,Liberal,Bisexual,Mr.,James Miller
3552,Female,Kiribati,Christianity,Libertarian,Bisexual,Mx.,Carrie Taylor
3553,Female,Costa Rica,Islam,Libertarian,Homosexual,Mx.,Patrick Flores
3554,Male,Philippines,Hinduism,Conservative,Bisexual,Misc.,Karen Berry
3555,Male,Christmas Island,Buddhism,Libertarian,Homosexual,Dr.,Emma Davis
3556,Female,Cuba,Christianity,Conservative,Homosexual,Ind.,Joseph Robbins
